,playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,age,SLG,AVG,ISO
4572,ellsbja01,2011.0,1,BOS,AL,158,660.0,119,212.0,46.0,5.0,32.0,105.0,39.0,15.0,52,98.0,1.0,9.0,3.0,5.0,8.0,28.0,0.6772727272727272,0.3212121212121212,0.356060606060606
4573,ellsbja01,2012.0,1,BOS,AL,74,303.0,43,82.0,18.0,0.0,4.0,26.0,14.0,3.0,19,43.0,0.0,0.0,0.0,1.0,5.0,29.0,0.44224422442244227,0.2706270627062706,0.17161716171617164
4574,ellsbja01,2013.0,1,BOS,AL,134,577.0,92,172.0,31.0,8.0,9.0,53.0,52.0,4.0,47,92.0,3.0,5.0,1.0,2.0,12.0,30.0,0.5095320623916811,0.29809358752166376,0.21143847487001738
4575,ellsbja01,2014.0,1,NYA,AL,149,575.0,71,156.0,27.0,5.0,16.0,70.0,39.0,5.0,49,93.0,5.0,3.0,0.0,7.0,9.0,31.0,0.5026086956521739,0.271304347826087,0.23130434782608694
4576,ellsbja01,2015.0,1,NYA,AL,111,452.0,66,116.0,15.0,2.0,7.0,33.0,21.0,9.0,35,86.0,1.0,7.0,1.0,3.0,6.0,32.0,0.39823008849557523,0.25663716814159293,0.1415929203539823
4577,ellsbja01,2016.0,1,NYA,AL,148,551.0,71,145.0,24.0,5.0,9.0,56.0,20.0,8.0,54,84.0,1.0,2.0,4.0,3.0,11.0,33.0,0.44283121597096187,0.2631578947368421,0.17967332123411978
4578,ellsbja01,2017.0,1,NYA,AL,112,356.0,65,94.0,20.0,4.0,7.0,39.0,22.0,3.0,41,63.0,3.0,5.0,2.0,0.0,7.0,34.0,0.4887640449438202,0.2640449438202247,0.2247191011235955
4579,elsteke01,1988.0,1,NYN,NL,149,406.0,41,87.0,11.0,1.0,9.0,37.0,2.0,0.0,35,47.0,12.0,3.0,6.0,0.0,5.0,24.0,0.3645320197044335,0.21428571428571427,0.15024630541871922
4580,elsteke01,1989.0,1,NYN,NL,151,458.0,52,106.0,25.0,2.0,10.0,55.0,4.0,3.0,34,77.0,11.0,2.0,6.0,8.0,13.0,25.0,0.4410480349344978,0.2314410480349345,0.20960698689956328
4581,elsteke01,1990.0,1,NYN,NL,92,314.0,36,65.0,20.0,1.0,9.0,45.0,2.0,0.0,30,54.0,2.0,1.0,1.0,6.0,4.0,26.0,0.4585987261146497,0.2070063694267516,0.2515923566878981
4582,elsteke01,1991.0,1,NYN,NL,115,348.0,33,84.0,16.0,2.0,6.0,36.0,2.0,3.0,40,53.0,6.0,1.0,1.0,4.0,4.0,27.0,0.41954022988505746,0.2413793103448276,0.17816091954022986
4583,elsteke01,1996.0,1,TEX,AL,157,515.0,79,130.0,32.0,2.0,24.0,99.0,4.0,1.0,52,138.0,1.0,2.0,16.0,11.0,8.0,32.0,0.574757281553398,0.2524271844660194,0.3223300970873786
4584,elsteke01,1998.0,1,TEX,AL,84,297.0,33,69.0,10.0,1.0,8.0,37.0,0.0,2.0,33,66.0,0.0,2.0,2.0,2.0,7.0,34.0,0.4175084175084175,0.23232323232323232,0.18518518518518517
4585,elsteke01,2000.0,1,LAN,NL,80,220.0,29,50.0,8.0,0.0,14.0,32.0,0.0,0.0,38,52.0,5.0,0.0,1.0,0.0,0.0,36.0,0.5545454545454546,0.22727272727272727,0.32727272727272727
4586,encared01,2005.0,1,CIN,NL,69,211.0,25,49.0,16.0,0.0,9.0,31.0,3.0,0.0,20,60.0,2.0,3.0,0.0,0.0,8.0,22.0,0.5545023696682464,0.23222748815165878,0.3222748815165876
4587,encared01,2006.0,1,CIN,NL,117,406.0,60,112.0,33.0,1.0,15.0,72.0,6.0,3.0,41,78.0,3.0,13.0,0.0,3.0,9.0,23.0,0.5935960591133005,0.27586206896551724,0.31773399014778325
4588,encared01,2007.0,1,CIN,NL,139,502.0,66,145.0,25.0,1.0,16.0,76.0,8.0,1.0,39,86.0,4.0,14.0,0.0,1.0,5.0,24.0,0.5219123505976095,0.28884462151394424,0.2330677290836653
4589,encared01,2008.0,1,CIN,NL,146,506.0,75,127.0,29.0,1.0,26.0,68.0,1.0,0.0,61,102.0,1.0,10.0,0.0,5.0,13.0,25.0,0.5770750988142292,0.2509881422924901,0.32608695652173914
4590,encared01,2010.0,1,TOR,AL,96,332.0,47,81.0,16.0,0.0,21.0,51.0,1.0,0.0,29,60.0,1.0,2.0,0.0,4.0,9.0,27.0,0.5933734939759037,0.24397590361445784,0.3493975903614458
4591,encared01,2011.0,1,TOR,AL,134,481.0,70,131.0,36.0,0.0,17.0,55.0,8.0,2.0,43,77.0,2.0,3.0,0.0,3.0,17.0,28.0,0.5634095634095634,0.27234927234927236,0.291060291060291
4592,encared01,2012.0,1,TOR,AL,151,542.0,93,152.0,24.0,0.0,42.0,110.0,13.0,3.0,84,94.0,12.0,11.0,0.0,7.0,6.0,29.0,0.6789667896678967,0.28044280442804426,0.39852398523985244
4593,encared01,2013.0,1,TOR,AL,142,530.0,90,144.0,29.0,1.0,36.0,104.0,7.0,1.0,82,62.0,7.0,4.0,0.0,5.0,20.0,30.0,0.6584905660377358,0.27169811320754716,0.38679245283018865
4594,encared01,2014.0,1,TOR,AL,128,477.0,75,128.0,27.0,2.0,34.0,98.0,2.0,0.0,62,82.0,6.0,2.0,0.0,1.0,18.0,31.0,0.6792452830188679,0.26834381551362685,0.41090146750524104
4595,encared01,2015.0,1,TOR,AL,146,528.0,94,146.0,31.0,0.0,39.0,111.0,3.0,2.0,77,98.0,5.0,9.0,0.0,10.0,14.0,32.0,0.6893939393939394,0.2765151515151515,0.41287878787878796
4596,encared01,2016.0,1,TOR,AL,160,601.0,99,158.0,34.0,0.0,42.0,127.0,2.0,0.0,87,138.0,3.0,5.0,0.0,8.0,22.0,33.0,0.6555740432612313,0.2628951747088186,0.39267886855241263
4597,encared01,2017.0,1,CLE,AL,157,554.0,96,143.0,20.0,1.0,38.0,107.0,2.0,0.0,104,133.0,5.0,5.0,0.0,5.0,18.0,34.0,0.6101083032490975,0.2581227436823105,0.351985559566787
4598,encared01,2018.0,1,CLE,AL,137,500.0,74,123.0,16.0,1.0,32.0,107.0,3.0,0.0,63,132.0,2.0,8.0,0.0,7.0,14.0,35.0,0.572,0.246,0.32599999999999996
4599,encarju01,1999.0,1,DET,AL,132,509.0,62,130.0,30.0,6.0,19.0,74.0,33.0,12.0,14,113.0,1.0,9.0,4.0,2.0,12.0,23.0,0.5579567779960707,0.2554027504911591,0.30255402750491156
4600,encarju01,2000.0,1,DET,AL,141,547.0,75,158.0,25.0,6.0,14.0,72.0,16.0,4.0,29,90.0,1.0,7.0,3.0,4.0,15.0,24.0,0.5155393053016454,0.28884826325411334,0.22669104204753204
4601,encarju01,2001.0,1,DET,AL,120,417.0,52,101.0,19.0,7.0,12.0,52.0,9.0,5.0,25,93.0,1.0,6.0,5.0,4.0,9.0,25.0,0.4988009592326139,0.2422062350119904,0.2565947242206235
4602,encarju01,2002.0,1,CIN,NL,83,321.0,43,89.0,11.0,2.0,16.0,51.0,9.0,4.0,26,63.0,0.0,1.0,3.0,3.0,7.0,26.0,0.5638629283489096,0.2772585669781931,0.2866043613707165
4603,encarju01,2002.0,2,FLO,NL,69,263.0,34,69.0,11.0,3.0,8.0,34.0,12.0,5.0,20,50.0,0.0,3.0,0.0,4.0,11.0,26.0,0.5019011406844106,0.2623574144486692,0.23954372623574138
4604,encarju01,2003.0,1,FLO,NL,156,601.0,80,162.0,37.0,6.0,19.0,94.0,19.0,8.0,37,82.0,0.0,4.0,5.0,6.0,17.0,27.0,0.5490848585690515,0.26955074875207985,0.2795341098169717
4605,encarju01,2004.0,1,LAN,NL,86,324.0,42,76.0,18.0,1.0,13.0,43.0,3.0,3.0,21,53.0,0.0,4.0,0.0,1.0,9.0,28.0,0.5154320987654321,0.2345679012345679,0.28086419753086417
4606,encarju01,2005.0,1,FLO,NL,141,506.0,59,145.0,27.0,3.0,16.0,76.0,6.0,5.0,41,104.0,2.0,9.0,4.0,3.0,9.0,29.0,0.5375494071146245,0.2865612648221344,0.2509881422924901
4607,encarju01,2006.0,1,SLN,NL,153,557.0,74,155.0,25.0,5.0,19.0,79.0,6.0,5.0,30,86.0,6.0,4.0,1.0,6.0,11.0,30.0,0.5314183123877917,0.27827648114901254,0.25314183123877915
4608,encarju01,2007.0,1,SLN,NL,78,283.0,43,80.0,17.0,1.0,9.0,47.0,2.0,2.0,18,43.0,0.0,1.0,1.0,4.0,11.0,31.0,0.5406360424028268,0.2826855123674912,0.25795053003533563
4609,engelad01,2017.0,1,CHA,AL,97,301.0,34,50.0,11.0,3.0,6.0,21.0,8.0,1.0,19,117.0,0.0,8.0,8.0,0.0,1.0,26.0,0.3488372093023256,0.16611295681063123,0.18272425249169436
4610,engelad01,2018.0,1,CHA,AL,143,429.0,49,101.0,17.0,4.0,6.0,29.0,16.0,8.0,18,129.0,0.0,8.0,7.0,1.0,1.0,27.0,0.3986013986013986,0.23543123543123542,0.16317016317016317
4611,engleda01,1981.0,1,MIN,AL,82,248.0,29,64.0,14.0,4.0,5.0,32.0,0.0,1.0,13,37.0,1.0,1.0,1.0,2.0,9.0,25.0,0.5,0.25806451612903225,0.24193548387096775
4612,engleda01,1983.0,1,MIN,AL,120,374.0,46,114.0,22.0,4.0,8.0,43.0,2.0,1.0,28,39.0,1.0,1.0,0.0,5.0,13.0,27.0,0.5401069518716578,0.3048128342245989,0.23529411764705888
4613,engleda01,1984.0,1,MIN,AL,109,391.0,56,104.0,20.0,1.0,4.0,38.0,0.0,1.0,26,22.0,3.0,0.0,2.0,5.0,18.0,28.0,0.41687979539641945,0.2659846547314578,0.15089514066496162
4614,ennisde01,1955.0,1,PHI,NL,146,564.0,82,167.0,24.0,7.0,29.0,120.0,4.0,2.0,46,46.0,8.0,2.0,2.0,9.0,14.0,30.0,0.624113475177305,0.29609929078014185,0.3280141843971631
4615,ennisde01,1956.0,1,PHI,NL,153,630.0,80,164.0,23.0,3.0,26.0,95.0,7.0,3.0,33,62.0,8.0,3.0,3.0,3.0,15.0,31.0,0.5126984126984127,0.26031746031746034,0.2523809523809523
4616,ennisde01,1957.0,1,SLN,NL,136,490.0,61,140.0,24.0,3.0,24.0,105.0,1.0,3.0,37,50.0,3.0,1.0,1.0,8.0,22.0,32.0,0.5979591836734693,0.2857142857142857,0.31224489795918364
4617,ennisde01,1958.0,1,SLN,NL,106,329.0,22,86.0,18.0,1.0,3.0,47.0,0.0,1.0,15,35.0,3.0,1.0,0.0,7.0,17.0,33.0,0.41641337386018235,0.2613981762917933,0.15501519756838905
4618,ensbemo01,2003.0,1,HOU,NL,127,385.0,69,112.0,15.0,1.0,25.0,60.0,7.0,2.0,48,60.0,1.0,6.0,1.0,1.0,10.0,28.0,0.6363636363636364,0.2909090909090909,0.34545454545454546
4619,ensbemo01,2004.0,1,HOU,NL,131,411.0,51,113.0,20.0,3.0,10.0,66.0,6.0,4.0,36,46.0,1.0,0.0,5.0,4.0,17.0,29.0,0.49148418491484186,0.2749391727493917,0.21654501216545013
4620,ensbemo01,2005.0,1,HOU,NL,150,526.0,86,149.0,30.0,3.0,36.0,101.0,6.0,7.0,85,119.0,9.0,8.0,0.0,5.0,12.0,30.0,0.688212927756654,0.2832699619771863,0.4049429657794677
4621,ensbemo01,2006.0,1,HOU,NL,127,387.0,67,91.0,17.0,1.0,23.0,58.0,1.0,4.0,101,96.0,7.0,4.0,0.0,3.0,3.0,31.0,0.5684754521963824,0.2351421188630491,0.3333333333333333
4622,ensbemo01,2007.0,1,HOU,NL,85,224.0,36,52.0,10.0,0.0,8.0,31.0,0.0,1.0,31,48.0,0.0,0.0,2.0,2.0,6.0,32.0,0.4642857142857143,0.23214285714285715,0.23214285714285715
4623,epstemi01,1967.0,2,WS2,AL,96,284.0,32,65.0,7.0,4.0,9.0,29.0,1.0,4.0,38,74.0,5.0,6.0,0.0,1.0,3.0,24.0,0.4471830985915493,0.22887323943661972,0.2183098591549296
4624,epstemi01,1968.0,1,WS2,AL,123,385.0,40,90.0,8.0,2.0,13.0,33.0,1.0,1.0,48,91.0,5.0,13.0,1.0,1.0,13.0,25.0,0.42597402597402595,0.23376623376623376,0.1922077922077922
4625,epstemi01,1969.0,1,WS2,AL,131,403.0,73,112.0,18.0,1.0,30.0,85.0,2.0,5.0,85,99.0,10.0,10.0,0.0,2.0,8.0,26.0,0.6724565756823822,0.27791563275434245,0.3945409429280397
4626,epstemi01,1970.0,1,WS2,AL,140,430.0,55,110.0,15.0,3.0,20.0,56.0,2.0,3.0,73,117.0,6.0,9.0,0.0,6.0,7.0,27.0,0.5325581395348837,0.2558139534883721,0.27674418604651163
4627,epstemi01,1971.0,2,OAK,AL,104,329.0,43,77.0,13.0,0.0,18.0,51.0,0.0,3.0,62,71.0,5.0,8.0,2.0,1.0,3.0,28.0,0.5319148936170213,0.23404255319148937,0.2978723404255319
4628,epstemi01,1972.0,1,OAK,AL,138,455.0,63,123.0,18.0,2.0,26.0,70.0,0.0,1.0,68,68.0,9.0,11.0,0.0,3.0,7.0,29.0,0.5912087912087912,0.2703296703296703,0.3208791208791209
4629,epstemi01,1973.0,2,CAL,AL,91,312.0,30,67.0,8.0,2.0,8.0,32.0,0.0,0.0,34,54.0,2.0,5.0,0.0,2.0,9.0,30.0,0.38782051282051283,0.21474358974358973,0.1730769230769231
4630,erstada01,1996.0,1,CAL,AL,57,208.0,34,59.0,5.0,1.0,4.0,20.0,3.0,3.0,17,29.0,1.0,0.0,1.0,3.0,3.0,22.0,0.4230769230769231,0.28365384615384615,0.13942307692307693
4631,erstada01,1997.0,1,ANA,AL,139,539.0,99,161.0,34.0,4.0,16.0,77.0,23.0,8.0,51,86.0,4.0,4.0,5.0,6.0,5.0,23.0,0.5658627087198516,0.2987012987012987,0.26716141001855287
4632,erstada01,1998.0,1,ANA,AL,133,537.0,84,159.0,39.0,3.0,19.0,82.0,20.0,6.0,43,77.0,7.0,6.0,1.0,3.0,2.0,24.0,0.5996275605214153,0.29608938547486036,0.30353817504655495
4633,erstada01,1999.0,1,ANA,AL,142,585.0,84,148.0,22.0,5.0,13.0,53.0,13.0,7.0,47,101.0,3.0,1.0,2.0,3.0,16.0,25.0,0.4427350427350427,0.252991452991453,0.18974358974358974
4634,erstada01,2000.0,1,ANA,AL,157,676.0,121,240.0,39.0,6.0,25.0,100.0,28.0,8.0,64,82.0,9.0,1.0,2.0,4.0,8.0,26.0,0.6449704142011834,0.35502958579881655,0.28994082840236685
4635,erstada01,2001.0,1,ANA,AL,157,631.0,89,163.0,35.0,1.0,9.0,63.0,24.0,10.0,62,113.0,7.0,10.0,1.0,7.0,8.0,27.0,0.43106180665610144,0.2583201267828843,0.17274167987321715
4636,erstada01,2002.0,1,ANA,AL,150,625.0,99,177.0,28.0,4.0,10.0,73.0,23.0,3.0,27,67.0,4.0,2.0,5.0,4.0,9.0,28.0,0.456,0.2832,0.1728
4637,erstada01,2003.0,1,ANA,AL,67,258.0,35,65.0,7.0,1.0,4.0,17.0,9.0,1.0,18,40.0,1.0,4.0,2.0,2.0,8.0,29.0,0.3798449612403101,0.25193798449612403,0.12790697674418605
4638,erstada01,2004.0,1,ANA,AL,125,495.0,79,146.0,29.0,1.0,7.0,69.0,16.0,1.0,37,74.0,1.0,4.0,3.0,4.0,9.0,30.0,0.47474747474747475,0.29494949494949496,0.1797979797979798
4639,erstada01,2005.0,1,LAA,AL,153,609.0,86,166.0,33.0,3.0,7.0,66.0,10.0,3.0,47,109.0,3.0,1.0,4.0,2.0,8.0,31.0,0.44170771756978655,0.27257799671592775,0.1691297208538588
4640,erstada01,2007.0,1,CHA,AL,87,310.0,33,77.0,13.0,1.0,4.0,32.0,7.0,2.0,28,44.0,0.0,0.0,6.0,1.0,4.0,33.0,0.3935483870967742,0.24838709677419354,0.14516129032258066
4641,erstada01,2008.0,1,HOU,NL,140,322.0,49,89.0,16.0,0.0,4.0,31.0,2.0,3.0,14,68.0,3.0,2.0,2.0,2.0,3.0,34.0,0.4254658385093168,0.27639751552795033,0.14906832298136646
4642,ervinph01,2018.0,1,CIN,NL,78,218.0,27,55.0,10.0,1.0,7.0,31.0,6.0,1.0,20,60.0,1.0,5.0,0.0,4.0,5.0,26.0,0.48623853211009177,0.25229357798165136,0.2339449541284404
4643,esaskni01,1983.0,1,CIN,NL,85,302.0,41,80.0,10.0,5.0,12.0,46.0,6.0,2.0,27,99.0,1.0,3.0,0.0,3.0,5.0,23.0,0.5397350993377483,0.26490066225165565,0.2748344370860927
4644,esaskni01,1984.0,1,CIN,NL,113,322.0,30,62.0,10.0,5.0,10.0,45.0,1.0,2.0,52,103.0,3.0,0.0,3.0,5.0,6.0,24.0,0.4254658385093168,0.19254658385093168,0.23291925465838512
4645,esaskni01,1985.0,1,CIN,NL,125,413.0,61,108.0,21.0,0.0,21.0,66.0,3.0,4.0,41,102.0,3.0,4.0,3.0,3.0,9.0,25.0,0.5665859564164649,0.26150121065375304,0.3050847457627119
4646,esaskni01,1986.0,1,CIN,NL,102,330.0,35,76.0,17.0,2.0,12.0,41.0,0.0,2.0,47,97.0,0.0,1.0,1.0,4.0,8.0,26.0,0.49696969696969695,0.23030303030303031,0.2666666666666666
4647,esaskni01,1987.0,1,CIN,NL,100,346.0,48,94.0,19.0,2.0,22.0,59.0,0.0,0.0,29,76.0,3.0,0.0,2.0,1.0,10.0,27.0,0.653179190751445,0.27167630057803466,0.3815028901734104
4648,esaskni01,1988.0,1,CIN,NL,122,391.0,40,95.0,17.0,2.0,15.0,62.0,7.0,2.0,48,104.0,4.0,4.0,0.0,7.0,6.0,28.0,0.49872122762148335,0.24296675191815856,0.25575447570332477
4649,esaskni01,1989.0,1,BOS,AL,154,564.0,79,156.0,26.0,5.0,30.0,108.0,1.0,2.0,66,117.0,9.0,3.0,0.0,0.0,11.0,29.0,0.6081560283687943,0.2765957446808511,0.33156028368794327
4650,escobal02,2010.0,1,MIL,NL,145,506.0,57,119.0,14.0,10.0,4.0,41.0,10.0,4.0,36,70.0,7.0,3.0,4.0,3.0,8.0,24.0,0.3814229249011858,0.23517786561264822,0.14624505928853757
4651,escobal02,2011.0,1,KCA,AL,158,548.0,69,139.0,21.0,8.0,4.0,46.0,26.0,9.0,25,73.0,1.0,4.0,18.0,3.0,10.0,25.0,0.4032846715328467,0.25364963503649635,0.14963503649635035
4652,escobal02,2012.0,1,KCA,AL,155,605.0,68,177.0,30.0,7.0,5.0,52.0,35.0,5.0,27,100.0,2.0,8.0,8.0,0.0,14.0,26.0,0.45950413223140496,0.29256198347107437,0.1669421487603306
4653,escobal02,2013.0,1,KCA,AL,158,607.0,57,142.0,20.0,4.0,4.0,52.0,22.0,0.0,19,84.0,1.0,3.0,9.0,4.0,12.0,27.0,0.34596375617792424,0.23393739703459637,0.11202635914332787
4654,escobal02,2014.0,1,KCA,AL,162,579.0,74,165.0,34.0,5.0,3.0,50.0,31.0,6.0,23,83.0,1.0,6.0,8.0,4.0,12.0,28.0,0.44905008635578586,0.2849740932642487,0.16407599309153714
4655,escobal02,2015.0,1,KCA,AL,148,612.0,76,157.0,20.0,5.0,3.0,47.0,17.0,5.0,26,75.0,1.0,8.0,11.0,5.0,10.0,29.0,0.3660130718954248,0.2565359477124183,0.10947712418300654
4656,escobal02,2016.0,1,KCA,AL,162,637.0,57,166.0,24.0,6.0,7.0,55.0,17.0,4.0,27,96.0,2.0,3.0,10.0,5.0,16.0,30.0,0.40816326530612246,0.260596546310832,0.14756671899529045
4657,escobal02,2017.0,1,KCA,AL,162,599.0,71,150.0,36.0,5.0,6.0,54.0,4.0,7.0,15,102.0,1.0,4.0,7.0,4.0,14.0,31.0,0.4357262103505843,0.25041736227045075,0.18530884808013354
4658,escobal02,2018.0,1,KCA,AL,140,485.0,54,112.0,22.0,3.0,4.0,34.0,8.0,2.0,29,74.0,1.0,5.0,8.0,4.0,14.0,32.0,0.3731958762886598,0.2309278350515464,0.1422680412371134
4659,escobed01,2014.0,1,MIN,AL,133,433.0,52,119.0,35.0,2.0,6.0,37.0,1.0,1.0,24,93.0,1.0,2.0,4.0,2.0,6.0,25.0,0.5057736720554272,0.2748267898383372,0.23094688221709003
4660,escobed01,2015.0,1,MIN,AL,127,409.0,48,107.0,31.0,4.0,12.0,58.0,2.0,3.0,28,86.0,1.0,2.0,2.0,5.0,7.0,26.0,0.5599022004889975,0.2616136919315403,0.2982885085574572
4661,escobed01,2016.0,1,MIN,AL,105,352.0,32,83.0,14.0,2.0,6.0,37.0,1.0,3.0,21,72.0,1.0,1.0,2.0,1.0,7.0,27.0,0.4005681818181818,0.23579545454545456,0.16477272727272727
4662,escobed01,2017.0,1,MIN,AL,129,457.0,62,116.0,16.0,5.0,21.0,73.0,5.0,1.0,33,98.0,3.0,5.0,1.0,3.0,5.0,28.0,0.5404814004376368,0.2538293216630197,0.2866520787746171
4663,escobed01,2018.0,1,MIN,AL,97,368.0,45,101.0,37.0,3.0,15.0,63.0,1.0,3.0,34,91.0,6.0,3.0,0.0,3.0,7.0,29.0,0.6630434782608695,0.27445652173913043,0.3885869565217391
4664,escobyu01,2007.0,1,ATL,NL,94,319.0,54,104.0,25.0,0.0,5.0,28.0,5.0,3.0,27,44.0,1.0,5.0,2.0,2.0,6.0,25.0,0.5454545454545454,0.32601880877742945,0.21943573667711597
4665,escobyu01,2008.0,1,ATL,NL,136,514.0,71,148.0,24.0,2.0,10.0,60.0,2.0,5.0,59,62.0,4.0,5.0,7.0,2.0,24.0,26.0,0.4708171206225681,0.28793774319066145,0.18287937743190663
4666,escobyu01,2009.0,1,ATL,NL,141,528.0,89,158.0,26.0,2.0,14.0,76.0,5.0,4.0,57,62.0,3.0,10.0,7.0,2.0,21.0,27.0,0.5151515151515151,0.29924242424242425,0.21590909090909088
4667,escobyu01,2010.0,1,ATL,NL,75,261.0,28,62.0,12.0,0.0,0.0,19.0,5.0,1.0,37,31.0,1.0,1.0,2.0,0.0,9.0,28.0,0.32950191570881227,0.23754789272030652,0.09195402298850575
4668,escobyu01,2010.0,2,TOR,AL,60,236.0,32,65.0,7.0,0.0,4.0,16.0,1.0,1.0,19,26.0,0.0,4.0,7.0,0.0,9.0,28.0,0.4025423728813559,0.2754237288135593,0.1271186440677966
4669,escobyu01,2011.0,1,TOR,AL,133,513.0,77,149.0,24.0,3.0,11.0,48.0,3.0,3.0,61,70.0,1.0,6.0,5.0,5.0,14.0,29.0,0.4873294346978557,0.290448343079922,0.1968810916179337
4670,escobyu01,2012.0,1,TOR,AL,145,558.0,58,141.0,22.0,1.0,9.0,51.0,5.0,1.0,35,70.0,1.0,4.0,7.0,4.0,21.0,30.0,0.4014336917562724,0.25268817204301075,0.14874551971326166
4671,escobyu01,2013.0,1,TBA,AL,153,508.0,61,130.0,27.0,1.0,9.0,56.0,4.0,4.0,57,73.0,2.0,3.0,6.0,4.0,19.0,31.0,0.4389763779527559,0.2559055118110236,0.1830708661417323
4672,escobyu01,2014.0,1,TBA,AL,137,476.0,33,123.0,18.0,0.0,7.0,39.0,1.0,1.0,43,60.0,3.0,4.0,4.0,2.0,15.0,32.0,0.39285714285714285,0.25840336134453784,0.134453781512605
4673,escobyu01,2015.0,1,WAS,NL,139,535.0,75,168.0,25.0,1.0,9.0,56.0,2.0,2.0,45,70.0,0.0,8.0,1.0,2.0,24.0,33.0,0.4803738317757009,0.31401869158878504,0.16635514018691588
4674,escobyu01,2016.0,1,LAA,AL,132,517.0,68,157.0,28.0,1.0,5.0,39.0,0.0,3.0,40,67.0,0.0,3.0,3.0,4.0,21.0,34.0,0.4564796905222437,0.3036750483558994,0.15280464216634426
4675,escobyu01,2017.0,1,LAA,AL,89,350.0,43,96.0,20.0,1.0,7.0,31.0,1.0,4.0,29,51.0,0.0,2.0,0.0,0.0,15.0,35.0,0.47714285714285715,0.2742857142857143,0.20285714285714285
4676,espinal01,1989.0,1,NYA,AL,146,503.0,51,142.0,23.0,1.0,0.0,41.0,3.0,3.0,14,60.0,1.0,1.0,23.0,3.0,14.0,27.0,0.3797216699801193,0.2823061630218688,0.09741550695825052
4677,espinal01,1990.0,1,NYA,AL,150,438.0,31,98.0,12.0,2.0,2.0,20.0,1.0,2.0,16,54.0,0.0,5.0,11.0,2.0,13.0,28.0,0.3105022831050228,0.2237442922374429,0.0867579908675799
4678,espinal01,1991.0,1,NYA,AL,148,480.0,51,123.0,23.0,2.0,5.0,33.0,4.0,1.0,16,57.0,0.0,2.0,9.0,2.0,10.0,29.0,0.40625,0.25625,0.15000000000000002
4679,espinal01,1993.0,1,CLE,AL,129,263.0,34,73.0,15.0,0.0,4.0,27.0,2.0,2.0,8,36.0,0.0,1.0,8.0,3.0,7.0,31.0,0.4524714828897338,0.27756653992395436,0.17490494296577946
4680,espinal01,1994.0,1,CLE,AL,90,231.0,27,55.0,13.0,0.0,1.0,19.0,1.0,3.0,6,33.0,0.0,1.0,4.0,2.0,7.0,32.0,0.36796536796536794,0.23809523809523808,0.12987012987012986
4681,espinda01,2011.0,1,WAS,NL,158,573.0,72,135.0,29.0,5.0,21.0,66.0,17.0,6.0,57,166.0,4.0,19.0,5.0,4.0,6.0,24.0,0.5095986038394416,0.2356020942408377,0.2739965095986039
4682,espinda01,2012.0,1,WAS,NL,160,594.0,82,147.0,37.0,2.0,17.0,56.0,20.0,6.0,46,189.0,4.0,13.0,3.0,2.0,11.0,25.0,0.49663299663299665,0.2474747474747475,0.24915824915824916
4683,espinda01,2014.0,1,WAS,NL,114,333.0,31,73.0,14.0,3.0,8.0,27.0,8.0,1.0,18,122.0,5.0,12.0,0.0,1.0,5.0,27.0,0.4264264264264264,0.21921921921921922,0.2072072072072072
4684,espinda01,2015.0,1,WAS,NL,118,367.0,59,88.0,21.0,1.0,13.0,37.0,5.0,2.0,33,106.0,5.0,6.0,3.0,3.0,6.0,28.0,0.5040871934604905,0.23978201634877383,0.26430517711171664
4685,espinda01,2016.0,1,WAS,NL,157,516.0,66,108.0,15.0,0.0,24.0,72.0,9.0,2.0,54,174.0,12.0,20.0,7.0,4.0,4.0,29.0,0.45348837209302323,0.20930232558139536,0.24418604651162787
4686,espinda01,2017.0,1,LAA,AL,77,228.0,27,37.0,8.0,0.0,6.0,29.0,3.0,5.0,19,91.0,1.0,4.0,1.0,2.0,2.0,30.0,0.33771929824561403,0.16228070175438597,0.17543859649122806
4687,espyce01,1988.0,1,TEX,AL,123,347.0,46,86.0,17.0,6.0,2.0,39.0,33.0,10.0,20,83.0,1.0,1.0,5.0,3.0,2.0,25.0,0.4207492795389049,0.2478386167146974,0.1729106628242075
4688,espyce01,1989.0,1,TEX,AL,142,475.0,65,122.0,12.0,7.0,3.0,31.0,45.0,20.0,38,99.0,2.0,2.0,10.0,2.0,2.0,26.0,0.37684210526315787,0.25684210526315787,0.12
4689,essegch01,1962.0,1,CLE,AL,106,336.0,59,92.0,12.0,0.0,21.0,50.0,0.0,0.0,42,68.0,2.0,7.0,3.0,3.0,9.0,31.0,0.5952380952380952,0.27380952380952384,0.3214285714285714
4690,essegch01,1963.0,1,KC1,AL,101,231.0,23,52.0,9.0,0.0,5.0,27.0,0.0,0.0,19,48.0,0.0,1.0,1.0,2.0,7.0,32.0,0.38961038961038963,0.22510822510822512,0.1645021645021645
4691,essiaji01,1977.0,1,CHA,AL,114,322.0,50,88.0,18.0,2.0,10.0,44.0,1.0,4.0,52,35.0,1.0,1.0,4.0,2.0,9.0,26.0,0.5279503105590062,0.2732919254658385,0.2546583850931677
4692,essiaji01,1978.0,1,OAK,AL,126,278.0,21,62.0,9.0,1.0,3.0,26.0,2.0,1.0,44,22.0,1.0,0.0,15.0,3.0,12.0,27.0,0.34172661870503596,0.22302158273381295,0.118705035971223
