,playerID,age,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SLG,AVG,ISO
184,mahtomi01,50.975487435317675,34.26627737097147,31.773316162919357,49.15082613175197,43.47993312934935,39.59097172955735,46.877140428249014,44.25086435654017,41.067910523340764,41.63850770646822,45.34565572253721,45.23069426051346,39.5593295588008,32.63452868202134,44.91736871211142
185,mailelu01,45.55243864236517,35.57602332861864,41.202893920904295,44.6584224416656,36.88954196271324,38.737217972941906,44.33860774043161,40.418107260900285,42.92893980607491,41.91819049988842,42.34639261250225,42.74367950287977,42.429717966614724,47.84227547062308,41.98674537224526
186,maldoma01,59.11006062474644,37.93356605238353,42.25062478290262,40.16601875157924,39.08633901825861,40.87160236448053,41.800075052614204,44.25086435654017,37.34585195787247,43.59628726040958,42.34639261250225,62.63979756394923,36.95277982545184,39.567411438567575,38.97428344681127
187,mancitr01,42.84091424588891,59.41339975779703,51.680202540887564,53.64322982183833,59.9559110459396,51.97040120048139,41.800075052614204,44.25086435654017,51.76882889906211,65.97091073402511,45.34565572253721,50.20472377578082,48.434369160303554,46.09416849440753,49.77783183553908
188,margoma01,37.4178654529364,53.12661916109064,54.823395126882545,76.10524827227016,42.38153460157666,48.98226305232731,55.76200483560993,78.74567821729914,46.18574105085967,47.79152916171249,54.343445052642096,42.74367950287977,44.915253668421954,47.096792224491956,45.220825540268926
189,marisja01,45.55243864236517,34.26627737097147,35.964239610912664,44.6584224416656,44.57833165712203,39.16409485124963,49.41567311606642,48.083621452180054,38.27636659923954,46.67279798803172,45.34565572253721,47.71770901814714,46.85706719037737,35.78504644282151,52.19808597721009
190,markani01,67.24463381417522,70.93916418509207,72.63481978085409,49.15082613175197,48.97192576821276,66.91109194125178,43.06934139652291,44.25086435654017,64.79603387820113,45.55406681435094,72.33902371285185,40.25666474524609,52.27844733273443,64.27860552142484,46.75823022886739
191,marteke01,40.129389849412654,57.84170460862043,54.823395126882545,94.07486303261564,48.97192576821276,52.397278078789114,49.41567311606642,44.25086435654017,56.42140210589747,45.274384020930746,51.34418194260713,45.23069426051346,52.51618356018883,51.862986792505005,52.18812249066401
192,martest01,53.68701183179393,63.080688439209084,61.1097802988725,62.628037202011065,55.562316934848866,57.94667749678955,83.68586440160138,94.07670659985868,47.58151301291028,53.66486782353657,48.34491883257217,57.66576804868187,55.467786832405906,57.73759870191641,53.224556800446116
193,martijd02,56.39853622827019,71.72501175968037,66.34843460886414,49.15082613175197,80.82548307362059,82.70553643863762,49.41567311606642,44.25086435654017,63.40026191615053,64.01313118008375,75.33828682288683,47.71770901814714,80.26904179662603,75.403647053824,75.08127280600678
194,martijo08,53.68701183179393,65.17628197144455,59.01431857487585,40.16601875157924,52.26712135153081,62.64232315817452,41.800075052614204,51.916378547819946,54.095115502479786,52.2664538564356,42.34639261250225,42.74367950287977,53.50150433242375,67.03649134077426,47.053456491533034
195,martile01,53.68701183179393,42.38670230838389,43.29835564490095,53.64322982183833,43.47993312934935,39.59097172955735,50.684939459975126,51.916378547819946,44.78996908880906,44.15565284724997,45.34565572253721,45.23069426051346,48.03950999844689,48.93979247187169,48.13278616964481
196,martiru01,67.24463381417522,37.14771847779524,35.964239610912664,40.16601875157924,44.57833165712203,37.88346421632646,41.800075052614204,51.916378547819946,57.351916747264546,46.113432401191325,42.34639261250225,55.17875329104818,35.050174099421106,29.966799605996158,40.71783960207857
197,martivi01,80.80225579655648,53.12661916109064,49.58474081689091,40.16601875157924,43.47993312934935,50.26289368725049,41.800075052614204,40.418107260900285,46.18574105085967,36.883900218324925,54.343445052642096,42.74367950287977,38.56876607052762,48.843436589535095,37.02809099585175
198,mauerjo01,67.24463381417522,58.365602991679296,55.87112598888087,44.6584224416656,40.18473754603129,47.70163241740414,41.800075052614204,44.25086435654017,55.02563014384686,47.232163574872104,57.342708162677056,42.74367950287977,42.20284259708553,59.27135683547739,36.97886027806785
199,maybica01,56.39853622827019,38.98136281850127,40.15516305890597,44.6584224416656,36.88954196271324,35.74907982478783,51.95420580388382,59.581892739099715,46.18574105085967,38.56199697884609,45.34565572253721,42.74367950287977,37.25767313550802,48.996635981896546,35.42171817254401
200,mazarno01,34.70634105646015,55.48416188485554,53.77566426488421,44.6584224416656,55.562316934848866,60.08106188832817,43.06934139652291,40.418107260900285,49.90779961632796,55.62264737747793,48.34491883257217,47.71770901814714,51.708957208606634,51.215625272006825,51.50675448741744
201,mccanja02,48.26396303884142,47.10178775591368,44.346086506899276,40.16601875157924,42.38153460157666,43.85974051263461,41.800075052614204,51.916378547819946,43.39419712675844,55.62264737747793,42.34639261250225,42.74367950287977,32.99640621026801,38.73571168742917,34.66363300917148
202,mccutan01,59.11006062474644,54.698314310267236,56.918856850879195,49.15082613175197,50.07032429598544,50.68977056555821,58.30053752342734,63.4146498347396,65.26129119888466,57.58042693141929,45.34565572253721,55.17875329104818,49.20577524701639,50.39024543825211,48.90352065415043
203,mcneije01,42.84091424588891,41.862803925325025,39.107432196907645,67.12044089209743,36.88954196271324,35.322202946480104,50.684939459975126,44.25086435654017,37.811109278556,29.89183038282007,45.34565572253721,50.20472377578082,55.26646966428311,74.89972794140537,45.86861509070158
204,mercejo03,59.11006062474644,48.41153371356085,57.96658771287752,49.15082613175197,40.18473754603129,43.85974051263461,44.33860774043161,40.418107260900285,46.18574105085967,47.5118463682923,69.3397606028169,52.6917385334145,45.257689444240604,49.08742800757264,44.798047733605124
205,merriwh01,50.975487435317675,72.7728085257981,72.63481978085409,53.64322982183833,46.775128712667396,52.824154957096844,98.9170605285058,78.74567821729914,59.678203350682224,55.06328179063754,48.34491883257217,52.6917385334145,51.75712970701486,66.55563497292526,45.200234354570554
